V,3.2.14,2016-08-17 14:37:41 +0900,/home/vagrant/wint/tmp/data/001/0001/001/analy/adlint/output
W,../adlint.c,288,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,303,32,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,304,32,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,305,32,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,306,32,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,307,32,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,309,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,324,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,324,3,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,371,29,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,372,16,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,373,19,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,376,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,390,5,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,400,5,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,414,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,417,29,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,423,16,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,427,23,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,453,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,475,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
